,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,metal_amount,amine_amount,halide_amount,base_amount,ligand_amount,reaction_volume,solvent_1,solvent_2,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_V0_frequency,halide_V0_intensity,halide_V1_frequency,halide_V1_intensity,halide_V2_frequency,halide_V2_intensity,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.P1_electrostatic_charge,ligand_.P1_NMR_shift
27,69.36,CNC(=O)C1=CC=CC=C1N.C1=C(C(=CN=C1Cl)Cl)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,32,100.0,4e-05,0.00073,0.00073,0.0011,7e-05,0.004,2.25,0.73,150.18,175.84856,379.94559,0.54402,0.19632,1.7215,0.09558,-0.2919,0.10074,-1.18046,189.033,0.77167,130.8466,273.88,188.51544,338.00253,0.46203,0.21422,1.6351,0.14926,-0.36348,0.06497,171.7979,1.0533,553.0436,1.2775,303.7004,1.153,0.54698,159.0913,-0.32815,136.9989,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
28,32.06,CNC(=O)C1=CC=CC=C1N.C1=C(C(=CN=C1Cl)Cl)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,33,80.0,0.00044,0.011,0.011,0.0219,0.00066,0.15,2.25,0.73,150.18,175.84856,379.94559,0.54402,0.19632,1.7215,0.09558,-0.2919,0.10074,-1.18046,189.033,0.77167,130.8466,273.88,188.51544,338.00253,0.46203,0.21422,1.6351,0.14926,-0.36348,0.06497,171.7979,1.0533,553.0436,1.2775,303.7004,1.153,0.54698,159.0913,-0.32815,136.9989,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
29,9.15,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N.C1COCCN1CC2=CC(=C(C=C2)Cl)F.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C1COCCO1,CC(C)(C)[O-].[K+],CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,34,102.0,0.00014,0.00139,0.00139,0.00181,0.00042,0.0139,2.25,0.73,277.3,289.05845,679.27588,0.69829,0.18835,2.6908,0.121,-0.30935,0.06735,-1.22061,202.4166,1.4134,142.3393,229.68,244.68117,524.35931,0.60239,0.22651,2.3059,0.11591,-0.34242,0.11061,1149.4756,68.8003,1153.5038,42.3707,890.7835,43.7056,-0.06515,113.503,-0.08311,114.0012,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
30,11.43,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N.C1COCCN1CC2=CC(=C(C=C2)Cl)F.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C1COCCO1,CC(C)(C)[O-].[K+],CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,35,102.0,0.00039,0.00388,0.00392,0.00509,0.00078,0.0392,2.25,0.73,277.3,289.05845,679.27588,0.69829,0.18835,2.6908,0.121,-0.30935,0.06735,-1.22061,202.4166,1.4134,142.3393,229.68,244.68117,524.35931,0.60239,0.22651,2.3059,0.11591,-0.34242,0.11061,1149.4756,68.8003,1153.5038,42.3707,890.7835,43.7056,-0.06515,113.503,-0.08311,114.0012,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
31,20.67,CC1=CN=C(S1)N.C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=NC(=N2)Cl)N3CCOCC3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=CN=C(S1)NC2=NC(=NC(=N2)N3CCOCC3)N[C@@H](C)C4=NC=C(C=N4)F,36,95.0,1e-05,0.00044,0.00029,0.00074,3e-05,0.00059,2.25,0.73,114.17,144.22285,246.36411,0.4026,0.22064,1.5224,0.08679,-0.30744,0.13385,-1.07,191.5303,0.8286,152.5154,339.75,370.68582,778.12811,0.67769,0.20659,4.342,0.14269,-0.34928,0.0639,1149.7717,94.7764,544.1786,10.986,877.06,12.7541,0.99051,160.6339,0.0,0.0,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
32,49.98,CC1=NN(C=C1N)C.CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C#N)C,37,90.0,6e-05,0.0014,0.0007,8e-05,8e-05,0.005,2.25,0.73,111.15,146.45965,272.15317,0.4402,0.22669,2.4753,0.04881,-0.27551,0.17788,-1.15987,148.7537,0.44506,109.1149,286.71,316.69379,696.72461,0.67393,0.18965,5.7552,0.12455,-0.31419,0.0651,1729.9302,120.2239,795.0372,0.9688,86.4139,5.1012,0.74765,147.3059,-0.67985,101.6583,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
33,54.7,CN1C(=CC(=N1)OC)N.CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)NC3=CC(=NN3C)OC,39,90.0,3e-05,0.0007,0.00035,4e-05,4e-05,0.003,2.25,0.73,127.14,166.64729,301.18283,0.44697,0.24677,4.6235,0.04856,-0.29534,0.19821,-1.12121,164.0526,0.6531,123.9061,286.71,316.69379,696.72461,0.67393,0.18965,5.7552,0.12455,-0.31419,0.0651,1729.9302,120.2239,795.0372,0.9688,86.4139,5.1012,0.74765,147.3059,-0.67985,101.6583,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
34,7.33,CC1=NN(C=C1N)C.CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,43,90.0,0.00015,0.0038,0.0019,0.00023,0.00023,0.04,2.25,0.73,111.15,146.45965,272.15317,0.4402,0.22669,2.4753,0.04881,-0.27551,0.17788,-1.15987,148.7537,0.44506,109.1149,312.75,332.46928,769.35565,0.72046,0.18799,8.0454,0.12352,-0.31151,0.06446,1719.3109,120.4624,789.2396,0.23,425.8555,23.6608,0.75616,147.5126,-0.67176,95.2428,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
35,54.89,CC1=NN(C=C1N)C.CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,C1=CC=C(C=C1)[O-].[Na+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,45,150.0,1e-05,0.00032,0.00016,0.00016,2e-05,0.001,7.2,0.45,111.15,146.45965,272.15317,0.4402,0.22669,2.4753,0.04881,-0.27551,0.17788,-1.15987,148.7537,0.44506,109.1149,312.75,332.46928,769.35565,0.72046,0.18799,8.0454,0.12352,-0.31151,0.06446,1719.3109,120.4624,789.2396,0.23,425.8555,23.6608,0.75616,147.5126,-0.67176,95.2428,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
36,43.75,CC1=NN(C=C1N)C.CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,46,150.0,0.00016,0.00319,0.0016,0.00192,0.00016,0.01,7.2,0.45,111.15,146.45965,272.15317,0.4402,0.22669,2.4753,0.04881,-0.27551,0.17788,-1.15987,148.7537,0.44506,109.1149,312.75,332.46928,769.35565,0.72046,0.18799,8.0454,0.12352,-0.31151,0.06446,1719.3109,120.4624,789.2396,0.23,425.8555,23.6608,0.75616,147.5126,-0.67176,95.2428,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
37,15.63,CC1=NN(C=C1N)C.CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,49,150.0,0.00016,0.0032,0.0016,0.00192,0.00016,0.01,7.2,0.45,111.15,146.45965,272.15317,0.4402,0.22669,2.4753,0.04881,-0.27551,0.17788,-1.15987,148.7537,0.44506,109.1149,312.75,332.46928,769.35565,0.72046,0.18799,8.0454,0.12352,-0.31151,0.06446,1719.3109,120.4624,789.2396,0.23,425.8555,23.6608,0.75616,147.5126,-0.67176,95.2428,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
38,32.5,C1CC1C(=O)NC2=NC=CC(=C2)Cl.C1OC2=C(C(=CN=C2O1)Cl)N.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC1=CC=CC=C1,C1CCC2=NCCCN2CC1,C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,50,130.0,5e-05,0.00051,0.00061,5e-05,5e-05,0.001,2.38,-0.36,196.63,209.80239,454.75067,0.57883,0.22009,3.555,0.12193,-0.34202,0.09816,-1.13637,266.6994,1.10546,134.3679,172.57,162.35802,374.82117,0.56601,0.22559,4.0269,0.10421,-0.3298,0.12138,707.8067,5.7905,628.0654,0.3467,687.6327,2.0179,-0.31946,108.6209,0.34959,122.4137,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
39,32.21,C1CC1C(=O)NC2=NC=CC(=C2)Cl.C1OC2=C(C(=CN=C2O1)Cl)N.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,51,150.0,0.00102,0.0203,0.0203,0.0407,0.00244,0.075,2.25,0.73,196.63,209.80239,454.75067,0.57883,0.22009,3.555,0.12193,-0.34202,0.09816,-1.13637,266.6994,1.10546,134.3679,172.57,162.35802,374.82117,0.56601,0.22559,4.0269,0.10421,-0.3298,0.12138,707.8067,5.7905,628.0654,0.3467,687.6327,2.0179,-0.31946,108.6209,0.34959,122.4137,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
40,28.37,C1CC1C(=O)NC2=NC=CC(=C2)Cl.C1OC2=C(C(=CN=C2O1)Cl)N.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,52,150.0,0.0002,0.00407,0.00407,0.00814,0.00049,0.015,2.25,0.73,196.63,209.80239,454.75067,0.57883,0.22009,3.555,0.12193,-0.34202,0.09816,-1.13637,266.6994,1.10546,134.3679,172.57,162.35802,374.82117,0.56601,0.22559,4.0269,0.10421,-0.3298,0.12138,707.8067,5.7905,628.0654,0.3467,687.6327,2.0179,-0.31946,108.6209,0.34959,122.4137,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
41,70.91,C1CC1C(=O)NC2=NC=CC(=C2)Cl.C1OC2=C(C(=CN=C2O1)Cl)N.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,55,100.0,0.0004,0.00509,0.00509,0.0127,0.00056,0.018,2.25,0.73,196.63,209.80239,454.75067,0.57883,0.22009,3.555,0.12193,-0.34202,0.09816,-1.13637,266.6994,1.10546,134.3679,172.57,162.35802,374.82117,0.56601,0.22559,4.0269,0.10421,-0.3298,0.12138,707.8067,5.7905,628.0654,0.3467,687.6327,2.0179,-0.31946,108.6209,0.34959,122.4137,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
42,43.73,C1CC1C(=O)NC2=NC=CC(=C2)Cl.C1OC2=C(C(=CN=C2O1)Cl)N.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,56,150.0,0.0002,0.00407,0.00407,0.00814,0.00049,0.015,2.25,0.73,196.63,209.80239,454.75067,0.57883,0.22009,3.555,0.12193,-0.34202,0.09816,-1.13637,266.6994,1.10546,134.3679,172.57,162.35802,374.82117,0.56601,0.22559,4.0269,0.10421,-0.3298,0.12138,707.8067,5.7905,628.0654,0.3467,687.6327,2.0179,-0.31946,108.6209,0.34959,122.4137,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
43,48.74,CCN1CCNCC1.C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CCN1CCN(CC1)C2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,58,110.0,0.00074,0.00742,0.00371,0.00742,0.00074,0.025,2.38,-0.36,114.19,163.96712,278.27936,0.41747,0.28331,0.4638,0.05877,-0.34208,0.22453,-0.93203,166.4328,0.35415,34.2485,-1.0,549.1365,1115.22437,0.74741,0.18443,3.6775,0.11978,-0.30421,0.06464,1078.9161,24.799,1584.9543,1.6105,365.4867,3.0461,-0.03313,131.1968,-0.09924,139.7357,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
44,0.0,CCN1CCNCC1.C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CCN1CCN(CC1)C2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,60,130.0,0.0,7e-05,4e-05,6e-05,0.0,0.00025,2.25,0.73,114.19,163.96712,278.27936,0.41747,0.28331,0.4638,0.05877,-0.34208,0.22453,-0.93203,166.4328,0.35415,34.2485,-1.0,549.1365,1115.22437,0.74741,0.18443,3.6775,0.11978,-0.30421,0.06464,1078.9161,24.799,1584.9543,1.6105,365.4867,3.0461,-0.03313,131.1968,-0.09924,139.7357,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
45,29.91,CC(=O)N1CCNCC1.COC1=C(C=C(C=C1)Br)[N+](=O)[O-].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)[N+](=O)[O-],61,100.0,0.0103,0.129,0.129,0.0155,0.0155,0.2,2.25,0.73,128.17,135.33212,307.31403,0.52396,0.26958,3.7597,0.08468,-0.35427,0.1849,-0.9526,165.8353,0.39874,34.1414,232.03,232.26669,414.49698,0.493,0.19509,4.2163,0.16298,-0.35807,0.03212,1402.863,256.2472,1664.2275,152.6275,1629.1961,111.0326,0.01596,119.5312,0.00631,122.1417,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
46,82.89,CC(=O)N1CCNCC1.COC1=C(C=C(C=C1)Br)[N+](=O)[O-].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)[N+](=O)[O-],62,120.0,0.00621,0.0776,0.0776,0.00931,0.00931,0.12,2.25,0.73,128.17,135.33212,307.31403,0.52396,0.26958,3.7597,0.08468,-0.35427,0.1849,-0.9526,165.8353,0.39874,34.1414,232.03,232.26669,414.49698,0.493,0.19509,4.2163,0.16298,-0.35807,0.03212,1402.863,256.2472,1664.2275,152.6275,1629.1961,111.0326,0.01596,119.5312,0.00631,122.1417,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
47,1.22,CC(=O)N1CCNCC1.COC1=C(C=C(C=C1)Br)[N+](=O)[O-].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)[N+](=O)[O-],63,120.0,0.00052,0.00646,0.00646,0.00078,0.00078,0.02,2.25,0.73,128.17,135.33212,307.31403,0.52396,0.26958,3.7597,0.08468,-0.35427,0.1849,-0.9526,165.8353,0.39874,34.1414,232.03,232.26669,414.49698,0.493,0.19509,4.2163,0.16298,-0.35807,0.03212,1402.863,256.2472,1664.2275,152.6275,1629.1961,111.0326,0.01596,119.5312,0.00631,122.1417,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
48,1.38,CC(=O)N1CCNCC1.COC1=C(C=C(C=C1)Br)[N+](=O)[O-].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)[N+](=O)[O-],64,120.0,0.00052,0.00646,0.00646,0.00078,0.00078,0.02,2.25,0.73,128.17,135.33212,307.31403,0.52396,0.26958,3.7597,0.08468,-0.35427,0.1849,-0.9526,165.8353,0.39874,34.1414,232.03,232.26669,414.49698,0.493,0.19509,4.2163,0.16298,-0.35807,0.03212,1402.863,256.2472,1664.2275,152.6275,1629.1961,111.0326,0.01596,119.5312,0.00631,122.1417,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
49,14.3,CC1=NN(C=C1N)C.CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NOC)Cl)C,65,150.0,6e-05,0.0012,0.0008,0.0001,0.0001,0.015,2.25,0.73,111.15,146.45965,272.15317,0.4402,0.22669,2.4753,0.04881,-0.27551,0.17788,-1.15987,148.7537,0.44506,109.1149,312.15,323.65991,697.73755,0.66519,0.19669,1.6573,0.13038,-0.32707,0.06631,895.2544,41.5568,527.0257,4.2892,967.5199,32.2561,0.71585,143.2529,-0.61003,93.9491,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
50,0.0,CC1CNCC(N1)C.COC1=C(C=CC(=C1)Br)NC2=NC=C(C(=N2)C3=CN=C4N3C=CC=C4)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1CN(CC(N1)C)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)C4=CN=C5N4C=CC=C5)Cl)OC,66,140.0,0.0,0.00025,0.00025,0.00248,1e-05,0.002,2.25,0.73,114.19,181.8449,278.2811,0.38964,0.28634,0.0399,0.06639,-0.35273,0.21995,-1.01036,166.3156,0.24941,41.0484,-1.0,476.99601,915.18726,0.67373,0.17281,4.6962,0.11571,-0.28852,0.05711,344.1042,1.7779,1075.4813,67.5494,399.3219,4.5788,-0.4186,112.8256,0.84594,135.0734,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
51,56.61,CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)N)OC.CC1=CN=C(N=C1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=CN=C(N=C1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)NC5=C(C=C(C=C5)N6CCN(CC6)C(=O)C)OC,67,90.0,0.00026,0.00521,0.00521,0.00052,0.00052,0.05,2.25,0.73,249.31,321.86981,620.78094,0.59402,0.20667,2.7828,0.05996,-0.26662,0.14671,-1.06508,171.1498,0.32198,114.1635,383.9,395.85852,917.85016,0.76512,0.18597,4.6461,0.12449,-0.31046,0.06148,545.0105,59.5735,589.6911,171.8973,290.9065,2.0887,1.08503,152.32,-0.4731,116.3544,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
52,68.4,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N.C1COCCN1CC2=CC=C(C=C2)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=CC=C(C=C4)CN5CCOCC5,70,100.0,0.0,0.00018,0.0002,0.00029,1e-05,0.0018,2.25,0.73,277.3,289.05845,679.27588,0.69829,0.18835,2.6908,0.121,-0.30935,0.06735,-1.22061,202.4166,1.4134,142.3393,256.14,310.98306,501.72458,0.49124,0.22547,1.6697,0.10272,-0.32819,0.12276,1150.0537,84.2344,890.3928,32.1763,1154.2728,24.2953,0.07191,121.7586,-0.12358,114.7505,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
53,53.72,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N.C1COCCN1CC2=CC=C(C=C2)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC1=CC=CC=C1,CCC(C)(C)[O-].[Na+],CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=CC=C(C=C4)CN5CCOCC5,71,100.0,0.00054,0.036,0.037,0.0576,0.00065,0.36,2.38,-0.36,277.3,289.05845,679.27588,0.69829,0.18835,2.6908,0.121,-0.30935,0.06735,-1.22061,202.4166,1.4134,142.3393,256.14,310.98306,501.72458,0.49124,0.22547,1.6697,0.10272,-0.32819,0.12276,1150.0537,84.2344,890.3928,32.1763,1154.2728,24.2953,0.07191,121.7586,-0.12358,114.7505,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
54,6.31,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N.C1COCCN1CC2=CC=C(C=C2)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC1=CC=CC=C1,CCC(C)(C)[O-].[Na+],CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=CC=C(C=C4)CN5CCOCC5,72,110.0,0.00186,0.0463,0.0532,0.0741,0.00446,0.3,2.38,-0.36,277.3,289.05845,679.27588,0.69829,0.18835,2.6908,0.121,-0.30935,0.06735,-1.22061,202.4166,1.4134,142.3393,256.14,310.98306,501.72458,0.49124,0.22547,1.6697,0.10272,-0.32819,0.12276,1150.0537,84.2344,890.3928,32.1763,1154.2728,24.2953,0.07191,121.7586,-0.12358,114.7505,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
